id,caseNumber,block,iucr,primaryType,description,locationDescription,arrest,domestic,beat,district,ward,communityArea,fbiCode,xCoordinate,yCoordinate,year,updatedOn,latitude,longitude,location,date
10566950,HZ310881,006XX W 31ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,914,9,11,60,14,1172218,1884341,2016,06/24/2016 03:51:41 PM,41.838079198,-87.643546249,"(41.838079198, -87.643546249)",2016-06-18T04:10:00.000Z
10563857,HZ310951,012XX N WELLS ST,0453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,STREET,true,false,1821,18,43,8,04B,1174490,1908441,2016,10/22/2016 03:47:09 PM,41.904160813,-87.634489295,"(41.904160813, -87.634489295)",2016-06-18T04:15:00.000Z
10564339,HZ311070,084XX S PAXTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,412,4,8,46,07,1192312,1849453,2016,06/24/2016 03:51:41 PM,41.741877768,-87.570948426,"(41.741877768, -87.570948426)",2016-06-18T04:15:00.000Z
10563808,HZ310923,008XX N LEAMINGTON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE PORCH/HALLWAY,true,false,1531,15,37,25,18,1141869,1905114,2016,06/24/2016 03:51:41 PM,41.895697869,-87.754398046,"(41.895697869, -87.754398046)",2016-06-18T04:18:00.000Z
10563787,HZ310905,008XX N LEAMINGTON AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1531,15,37,25,04B,1141869,1905114,2016,06/24/2016 03:51:41 PM,41.895697869,-87.754398046,"(41.895697869, -87.754398046)",2016-06-18T04:18:00.000Z
10563816,HZ310883,0000X E 51ST ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,225,2,3,40,03,1177689,1871230,2016,06/24/2016 03:51:41 PM,41.801979197,-87.623868001,"(41.801979197, -87.623868001)",2016-06-18T04:20:00.000Z
10563806,HZ310901,030XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,true,false,1134,11,28,29,08B,1156119,1894552,2016,06/24/2016 03:51:41 PM,41.866438916,-87.70234588,"(41.866438916, -87.70234588)",2016-06-18T04:37:00.000Z
10563861,HZ310903,013XX W 82ND ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,613,6,21,71,04B,1168668,1850386,2016,06/24/2016 03:51:41 PM,41.744980208,-87.657552215,"(41.744980208, -87.657552215)",2016-06-18T04:40:00.000Z
10563821,HZ310900,015XX E 65TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,321,3,5,42,08B,1187438,1862192,2016,06/24/2016 03:51:41 PM,41.776951853,-87.588402181,"(41.776951853, -87.588402181)",2016-06-18T04:45:00.000Z
10565456,HZ312809,001XX N CENTRAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1523,15,29,25,14,1139028,1900396,2016,06/24/2016 03:51:41 PM,41.882803213,-87.764947332,"(41.882803213, -87.764947332)",2016-06-17T17:00:00.000Z
10563796,HZ310916,080XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,422,4,7,46,14,1194582,1852016,2016,06/24/2016 03:51:41 PM,41.748855362,-87.562547251,"(41.748855362, -87.562547251)",2016-06-17T17:00:00.000Z
10563890,HZ310947,0000X W DIVISION ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,BAR OR TAVERN,true,false,1824,18,42,8,15,1175950,1908370,2016,06/24/2016 03:51:41 PM,41.903933222,-87.629128536,"(41.903933222, -87.629128536)",2016-06-17T17:10:00.000Z
10563859,HZ310936,017XX S MICHIGAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,131,1,2,33,03,1177496,1891856,2016,06/24/2016 03:51:41 PM,41.858582942,-87.623951167,"(41.858582942, -87.623951167)",2016-06-17T17:10:00.000Z
10563837,HZ310929,030XX N KEATING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2521,25,31,19,08B,1144193,1919752,2016,06/24/2016 03:51:41 PM,41.935822716,-87.745493917,"(41.935822716, -87.745493917)",2016-06-17T17:13:00.000Z
10563884,HZ310925,0000X W 79TH ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),false,false,623,6,17,44,03,1177172,1852624,2016,06/24/2016 03:51:41 PM,41.750934055,-87.626325022,"(41.750934055, -87.626325022)",2016-06-17T17:15:00.000Z
10564202,HZ311244,099XX S WALDEN PKWY,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER,false,false,2213,22,19,72,05,1165992,1838841,2016,06/24/2016 03:51:41 PM,41.713356219,-87.667684642,"(41.713356219, -87.667684642)",2016-06-17T17:17:00.000Z
10563854,HZ310917,009XX N KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1111,11,37,23,07,1148881,1905943,2016,06/24/2016 03:51:41 PM,41.897840008,-87.728622834,"(41.897840008, -87.728622834)",2016-06-17T17:21:00.000Z
10568318,HZ310959,047XX S STATE ST,0810,THEFT,OVER $500,SIDEWALK,false,false,224,2,3,38,06,1177068,1873704,2016,06/24/2016 03:51:41 PM,41.808782124,-87.626070778,"(41.808782124, -87.626070778)",2016-06-17T17:30:00.000Z
10564590,HZ311509,064XX S ABERDEEN ST,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,false,false,724,7,16,68,03,1170090,1862066,2016,06/24/2016 03:51:41 PM,41.777000866,-87.652002823,"(41.777000866, -87.652002823)",2016-06-17T17:30:00.000Z
10564548,HZ311318,021XX N HOYNE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1432,14,32,22,07,1162007,1914182,2016,06/24/2016 03:51:41 PM,41.920184432,-87.680181857,"(41.920184432, -87.680181857)",2016-06-17T17:30:00.000Z
10564502,HZ311478,002XX W 127TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,523,5,9,53,03,1177172,1820720,2016,06/24/2016 03:51:41 PM,41.663385023,-87.627283592,"(41.663385023, -87.627283592)",2016-06-17T17:30:00.000Z
10563877,HZ310953,040XX S ARTESIAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,921,9,12,58,26,1160690,1877797,2016,06/24/2016 03:51:41 PM,41.820367967,-87.686028851,"(41.820367967, -87.686028851)",2016-06-17T17:30:00.000Z
10563917,HZ310926,006XX N LA SALLE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,1832,18,42,8,07,1175023,1904549,2016,06/24/2016 03:51:41 PM,41.893469034,-87.632648229,"(41.893469034, -87.632648229)",2016-06-17T17:34:00.000Z
10566749,HZ313930,005XX N HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1221,12,26,24,14,1162311,1903602,2016,06/24/2016 03:51:41 PM,41.891145767,-87.679361266,"(41.891145767, -87.679361266)",2016-06-17T18:00:00.000Z
10565453,HZ312778,132XX S BRANDON AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,433,4,10,55,05,1199435,1817807,2016,06/24/2016 03:51:41 PM,41.654862072,-87.545910589,"(41.654862072, -87.545910589)",2016-06-17T18:00:00.000Z
10564718,HZ311737,046XX W WASHINGTON BLVD,0810,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1113,11,28,25,06,1145423,1900096,2016,06/24/2016 03:51:41 PM,41.881861352,-87.741471973,"(41.881861352, -87.741471973)",2016-06-17T18:00:00.000Z
10564474,HZ311324,053XX W WRIGHTWOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,true,2514,25,31,19,05,1140243,1916776,2016,06/24/2016 03:51:41 PM,41.927729669,-87.760083791,"(41.927729669, -87.760083791)",2016-06-17T18:00:00.000Z
10564284,HZ311142,007XX W GARFIELD BLVD,0560,ASSAULT,SIMPLE,APARTMENT,false,true,711,7,3,68,08A,1172439,1868272,2016,06/24/2016 03:51:41 PM,41.793979431,-87.643208858,"(41.793979431, -87.643208858)",2016-06-17T18:00:00.000Z
10563855,HZ310950,040XX N LARAMIE AVE,0460,BATTERY,SIMPLE,STREET,false,false,1624,16,45,15,08B,1140977,1926182,2016,06/24/2016 03:51:41 PM,41.953527155,-87.757154271,"(41.953527155, -87.757154271)",2016-06-17T18:00:00.000Z
10563852,HZ310960,036XX W HARRISON ST,0460,BATTERY,SIMPLE,STREET,false,false,1133,11,24,27,08B,1152308,1897119,2016,06/24/2016 03:51:41 PM,41.873559064,-87.716268776,"(41.873559064, -87.716268776)",2016-06-17T18:00:00.000Z
10563881,HZ310949,030XX N ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1932,19,32,6,08B,1165117,1920459,2016,06/24/2016 03:51:41 PM,41.937343314,-87.668576384,"(41.937343314, -87.668576384)",2016-06-17T18:09:00.000Z
10563915,HZ310961,0000X W GRAND AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1831,18,42,8,08B,1175688,1903888,2016,06/24/2016 03:51:41 PM,41.891640287,-87.630225839,"(41.891640287, -87.630225839)",2016-06-17T18:17:00.000Z
10563876,HZ310968,028XX W CHICAGO AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1211,12,26,24,06,1157493,1905208,2016,06/24/2016 03:51:41 PM,41.895652177,-87.697011726,"(41.895652177, -87.697011726)",2016-06-17T18:30:00.000Z
10563898,HZ310969,011XX W LELAND AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,true,false,1913,19,46,3,04B,1167625,1931362,2016,01/30/2017 03:50:55 PM,41.967207856,-87.659043852,"(41.967207856, -87.659043852)",2016-06-17T19:00:00.000Z
10565253,HZ311817,024XX N LINCOLN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1932,19,43,7,03,1170420,1916281,2016,06/24/2016 03:51:41 PM,41.925764201,-87.649209628,"(41.925764201, -87.649209628)",2016-06-17T19:00:00.000Z
10563933,HZ311021,011XX W LELAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1913,19,46,3,15,1167606,1931361,2016,06/24/2016 03:51:41 PM,41.967205523,-87.659113741,"(41.967205523, -87.659113741)",2016-06-17T19:03:00.000Z
10563909,HZ310971,028XX N SACRAMENTO AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1411,14,35,21,08B,1155885,1918820,2016,06/24/2016 03:51:41 PM,41.933037207,-87.702549874,"(41.933037207, -87.702549874)",2016-06-17T19:09:00.000Z
10563963,HZ311013,010XX E 133RD ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,true,false,533,5,9,54,02,1185874,1817276,2016,07/29/2017 03:52:50 PM,41.653734156,-87.595546657,"(41.653734156, -87.595546657)",2016-06-17T19:30:00.000Z
10564754,HZ311787,012XX N LA SALLE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1821,18,43,8,08B,1174910,1908582,2016,06/24/2016 03:51:41 PM,41.904538325,-87.632942313,"(41.904538325, -87.632942313)",2016-06-17T20:00:00.000Z
10563932,HZ311001,121XX S WALLACE ST,1020,ARSON,BY FIRE,RESIDENCE,false,false,523,5,34,53,09,1174497,1824463,2016,06/24/2016 03:51:41 PM,41.673716148,-87.636962086,"(41.673716148, -87.636962086)",2016-06-17T20:10:00.000Z
10563914,HZ310994,004XX E 87TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,632,6,6,44,08B,1180739,1847070,2016,06/24/2016 03:51:41 PM,41.735612067,-87.61342416,"(41.735612067, -87.61342416)",2016-06-17T20:10:00.000Z
10563986,HZ311026,077XX S RACINE AVE,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,612,6,17,71,05,1169661,1853565,2016,06/24/2016 03:51:41 PM,41.753682356,-87.653821721,"(41.753682356, -87.653821721)",2016-06-17T20:55:00.000Z
10564115,HZ311098,093XX S KIMBARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,413,4,8,47,14,1186500,1843269,2016,06/24/2016 03:51:41 PM,41.725047539,-87.592438175,"(41.725047539, -87.592438175)",2016-06-17T21:30:00.000Z
10564019,HZ311025,070XX S CLAREMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,832,8,17,66,08B,1161951,1857930,2016,06/24/2016 03:51:41 PM,41.765824181,-87.681955131,"(41.765824181, -87.681955131)",2016-06-17T21:30:00.000Z
10669592,HZ417207,005XX W OHARE ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT VENDING ESTABLISHMENT,false,false,1654,16,41,76,11,"","",2016,09/06/2016 03:55:40 PM,"","","",2016-06-17T21:40:00.000Z
10563931,HZ311014,024XX W LEXINGTON ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,1135,11,2,28,03,1160191,1896630,2016,06/24/2016 03:51:41 PM,41.872058044,-87.687339731,"(41.872058044, -87.687339731)",2016-06-17T21:40:00.000Z
10564052,HZ311019,026XX N CANNON DR,1330,CRIMINAL TRESPASS,TO LAND,PARK PROPERTY,true,false,1935,19,43,7,26,1173915,1917861,2016,06/24/2016 03:51:41 PM,41.930022549,-87.636320176,"(41.930022549, -87.636320176)",2016-06-17T21:50:00.000Z
10576915,HZ311242,006XX W OHARE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1654,16,41,76,18,"","",2016,11/15/2016 03:54:59 PM,"","","",2016-06-17T22:00:00.000Z
10577711,HZ326574,126XX S TORRENCE AVE,0560,ASSAULT,SIMPLE,FACTORY/MANUFACTURING BUILDING,false,false,433,4,10,55,08A,1195862,1821766,2016,06/30/2016 03:48:43 PM,41.665814864,-87.558853882,"(41.665814864, -87.558853882)",2016-06-17T22:00:00.000Z
10575364,HZ323778,021XX S FAIRFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1023,10,28,30,05,1158364,1889551,2016,06/30/2016 03:48:43 PM,41.852670072,-87.6942409,"(41.852670072, -87.6942409)",2016-06-17T22:00:00.000Z
10564251,HZ311050,003XX W HILL ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1823,18,27,8,06,1174073,1907681,2016,06/24/2016 03:51:41 PM,41.902084646,-87.636043721,"(41.902084646, -87.636043721)",2016-06-17T22:00:00.000Z
10569117,HZ317107,008XX E 80TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,631,6,8,44,07,1183154,1852139,2016,06/24/2016 03:51:41 PM,41.749466183,-87.604419308,"(41.749466183, -87.604419308)",2016-06-17T22:30:00.000Z
10565805,HZ312066,077XX S JEFFERY BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,414,4,8,43,05,1190877,1854145,2016,06/24/2016 03:51:41 PM,41.754787799,-87.576054836,"(41.754787799, -87.576054836)",2016-06-17T22:30:00.000Z
10564020,HZ311049,0000X S MASON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1513,15,29,25,08B,1136839,1899289,2016,06/24/2016 03:51:41 PM,41.87980496,-87.773012089,"(41.87980496, -87.773012089)",2016-06-17T22:56:00.000Z
10566971,HZ314945,014XX W MADISON ST,0890,THEFT,FROM BUILDING,OTHER,false,false,1224,12,2,28,06,1166873,1900131,2016,06/24/2016 03:51:41 PM,41.881524451,-87.662706932,"(41.881524451, -87.662706932)",2016-06-17T23:00:00.000Z
10565892,HZ312905,007XX S LOOMIS ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1231,12,25,28,06,1167159,1896954,2016,06/24/2016 03:51:41 PM,41.872800376,-87.661748038,"(41.872800376, -87.661748038)",2016-06-17T23:00:00.000Z
10564856,HZ312072,023XX W WARREN BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1223,12,2,28,06,1160792,1900294,2016,06/24/2016 03:51:41 PM,41.882099961,-87.685031596,"(41.882099961, -87.685031596)",2016-06-17T23:00:00.000Z
10564345,HZ311219,117XX S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,524,5,34,53,07,1172435,1826924,2016,06/24/2016 03:51:41 PM,41.680515017,-87.64443719,"(41.680515017, -87.64443719)",2016-06-17T23:00:00.000Z
10564083,HZ311056,066XX N CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,2412,24,50,2,14,1156458,1943980,2016,06/24/2016 03:51:41 PM,42.002066067,-87.699760404,"(42.002066067, -87.699760404)",2016-06-17T23:08:00.000Z
10565051,HZ312219,057XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1512,15,29,25,14,1137989,1900163,2016,06/24/2016 03:51:41 PM,41.882182651,-87.768768266,"(41.882182651, -87.768768266)",2016-06-17T23:20:00.000Z
10564010,HZ311064,076XX S SEELEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,611,6,18,71,14,1164018,1854050,2016,06/24/2016 03:51:41 PM,41.755133708,-87.674487767,"(41.755133708, -87.674487767)",2016-06-17T23:27:00.000Z
10566330,HZ312783,004XX E 87TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),false,false,632,6,6,44,26,1174673,1847280,2016,06/24/2016 03:51:41 PM,41.736325424,-87.635641316,"(41.736325424, -87.635641316)",2016-06-17T23:30:00.000Z
10564082,HZ311097,0000X S KOSTNER AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,1113,11,28,26,08B,1147063,1899523,2016,06/24/2016 03:51:41 PM,41.880257779,-87.735464519,"(41.880257779, -87.735464519)",2016-06-17T23:40:00.000Z
10564268,HZ311160,097XX S CHAPPEL AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENTIAL YARD (FRONT/BACK),false,false,431,4,7,51,26,1191546,1840871,2016,06/24/2016 03:51:41 PM,41.718346523,-87.574032363,"(41.718346523, -87.574032363)",2016-06-17T23:48:00.000Z
10580043,HZ328831,058XX S MARYLAND AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,HOSPITAL BUILDING/GROUNDS,false,false,235,2,5,41,11,1182887,1866434,2016,07/04/2016 03:55:03 PM,41.788699253,-87.604954085,"(41.788699253, -87.604954085)",2016-06-18T00:00:00.000Z
10572091,HZ319773,079XX S GREEN ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,OTHER,false,false,621,6,17,71,11,1172014,1852256,2016,06/27/2016 03:50:03 PM,41.75003897,-87.645237186,"(41.75003897, -87.645237186)",2016-06-18T00:00:00.000Z
10568900,HZ316903,042XX W ROOSEVELT RD,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,false,false,1132,11,24,29,10,1148439,1894371,2016,06/24/2016 03:51:41 PM,41.866093673,-87.730544803,"(41.866093673, -87.730544803)",2016-06-18T00:00:00.000Z
10567696,HZ315630,001XX W LAKE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CTA TRAIN,false,false,122,1,42,32,17,1175301,1901735,2016,06/24/2016 03:51:41 PM,41.885741029,-87.631711749,"(41.885741029, -87.631711749)",2016-06-18T00:00:00.000Z
10565673,HZ313112,017XX N KEYSTONE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,2534,25,30,20,26,1149114,1911213,2016,06/24/2016 03:51:41 PM,41.912296906,-87.727630367,"(41.912296906, -87.727630367)",2016-06-18T00:00:00.000Z
10565434,HZ312761,026XX N MILWAUKEE AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1412,14,35,22,06,1154441,1917479,2016,06/24/2016 03:51:41 PM,41.92938643,-87.707892425,"(41.92938643, -87.707892425)",2016-06-18T00:00:00.000Z
10565334,HZ311682,018XX N SPRINGFIELD AVE,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, GROUNDS",false,false,2535,25,30,20,06,1150088,1912017,2016,06/24/2016 03:51:41 PM,41.914484227,-87.724031146,"(41.914484227, -87.724031146)",2016-06-18T00:00:00.000Z
10564384,HZ311174,027XX S KEELER AVE,4210,KIDNAPPING,KIDNAPPING,SIDEWALK,true,false,1031,10,22,30,26,1148828,1885497,2016,09/25/2016 03:48:36 PM,41.841734799,-87.729345889,"(41.841734799, -87.729345889)",2016-06-18T00:05:00.000Z
10564490,HZ311173,090XX S COMMERCIAL AVE,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,false,false,423,4,10,46,20,1197712,1845700,2016,06/24/2016 03:51:41 PM,41.731446259,-87.551288344,"(41.731446259, -87.551288344)",2016-06-18T00:15:00.000Z
10564676,HZ311581,002XX W EVERGREEN AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1821,18,43,8,08B,1174261,1909359,2016,06/24/2016 03:51:41 PM,41.906684967,-87.635303024,"(41.906684967, -87.635303024)",2016-06-18T00:20:00.000Z
10564333,HZ311342,067XX S PAXTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,331,3,5,43,14,1192036,1860741,2016,06/24/2016 03:51:41 PM,41.772859668,-87.571593454,"(41.772859668, -87.571593454)",2016-06-18T00:20:00.000Z
10564329,HZ311233,011XX N LAWLER AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1531,15,37,25,06,1142488,1907114,2016,06/24/2016 03:51:41 PM,41.901174616,-87.752074801,"(41.901174616, -87.752074801)",2016-06-18T00:20:00.000Z
10565338,HZ311436,122XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,524,5,34,53,14,1169213,1823661,2016,06/24/2016 03:51:41 PM,41.671630876,-87.656325137,"(41.671630876, -87.656325137)",2016-06-18T00:30:00.000Z
10564597,HZ311519,058XX S SPAULDING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,822,8,14,63,08A,1155383,1865678,2016,06/24/2016 03:51:41 PM,41.787219828,-87.705822051,"(41.787219828, -87.705822051)",2016-06-18T00:30:00.000Z
10564555,HZ311453,057XX N MOZART ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2011,20,40,2,07,1156319,1937847,2016,06/24/2016 03:51:41 PM,41.985239669,-87.700438524,"(41.985239669, -87.700438524)",2016-06-18T00:30:00.000Z
10565050,HZ312245,057XX W WASHINGTON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1512,15,29,25,26,1137989,1900163,2016,06/24/2016 03:51:41 PM,41.882182651,-87.768768266,"(41.882182651, -87.768768266)",2016-06-18T00:32:00.000Z
10564150,HZ311157,017XX W HOWARD ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,2422,24,49,1,26,1163126,1950347,2016,06/24/2016 03:51:41 PM,42.019399237,-87.675049485,"(42.019399237, -87.675049485)",2016-06-18T00:50:00.000Z
10567986,HZ315828,028XX W WARREN BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1222,12,2,27,05,1157465,1900227,2016,06/24/2016 03:51:41 PM,41.881984424,-87.697250175,"(41.881984424, -87.697250175)",2016-06-18T01:00:00.000Z
10565179,HZ312429,050XX S FORRESTVILLE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,223,2,4,38,05,1180782,1871513,2016,06/24/2016 03:51:41 PM,41.802685157,-87.612516134,"(41.802685157, -87.612516134)",2016-06-18T01:00:00.000Z
10564771,HZ311812,066XX N NORTHWEST HWY,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,1612,16,41,9,06,1125012,1943866,2016,06/24/2016 03:51:41 PM,42.002333472,-87.815451293,"(42.002333472, -87.815451293)",2016-06-18T01:00:00.000Z
10564596,HZ311534,035XX S RHODES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,212,2,4,35,26,1180172,1881335,2016,06/24/2016 03:51:41 PM,41.829651528,-87.614451899,"(41.829651528, -87.614451899)",2016-06-18T01:00:00.000Z
10564595,HZ311511,122XX S MAY ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,false,false,524,5,34,53,26,1170878,1823639,2016,06/24/2016 03:51:41 PM,41.671534447,-87.650231897,"(41.671534447, -87.650231897)",2016-06-18T01:00:00.000Z
10564252,HZ311292,077XX S MAY ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,612,6,17,71,06,1169992,1853575,2016,06/24/2016 03:51:41 PM,41.753702617,-87.652608434,"(41.753702617, -87.652608434)",2016-06-18T01:00:00.000Z
10564406,HZ311162,010XX W 77TH ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,612,6,17,71,08A,1170802,1853763,2016,06/24/2016 03:51:41 PM,41.754200888,-87.649634597,"(41.754200888, -87.649634597)",2016-06-18T01:05:00.000Z
10564453,HZ311186,130XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,533,5,9,54,08B,1183240,1818690,2016,06/24/2016 03:51:41 PM,41.657675845,-87.605140583,"(41.657675845, -87.605140583)",2016-06-18T01:10:00.000Z
10564262,HZ311203,023XX N LISTER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1432,14,32,22,06,1162950,1915277,2016,06/24/2016 03:51:41 PM,41.923169423,-87.676686304,"(41.923169423, -87.676686304)",2016-06-18T01:10:00.000Z
10564237,HZ311172,065XX S RICHMOND ST,0810,THEFT,OVER $500,STREET,false,false,831,8,15,66,06,1157839,1861133,2016,06/24/2016 03:51:41 PM,41.774698153,-87.696940243,"(41.774698153, -87.696940243)",2016-06-18T01:12:00.000Z
10564385,HZ311214,030XX W ARMITAGE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,1421,14,35,22,03,1155426,1913127,2016,04/09/2017 03:55:05 PM,41.917424423,-87.704390121,"(41.917424423, -87.704390121)",2016-06-18T01:14:00.000Z
10564255,HZ311183,082XX S KINGSTON AVE,0810,THEFT,OVER $500,STREET,false,false,423,4,7,46,06,1194605,1850916,2016,06/24/2016 03:51:41 PM,41.745836308,-87.562499082,"(41.745836308, -87.562499082)",2016-06-18T01:15:00.000Z
10564219,HZ311198,040XX N ASHLAND AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, BUILDING",true,false,1912,19,47,6,26,1164934,1926849,2016,06/24/2016 03:51:41 PM,41.954881682,-87.669066936,"(41.954881682, -87.669066936)",2016-06-18T01:15:00.000Z
10564181,HZ311228,063XX W 56TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,811,8,23,56,08B,1135110,1866750,2016,06/24/2016 03:51:41 PM,41.79054357,-87.780130326,"(41.79054357, -87.780130326)",2016-06-18T01:20:00.000Z
